SYMBOL	UCEC_CS	UCEC_OS	UCEC_TS	LUSC_CS	LUSC_OS	LUSC_TS	READ_CS	READ_OS	READ_TS	OV_CS	OV_OS	OV_TS	GBM_CS	GBM_OS	GBM_TS	BLCA_CS	BLCA_OS	BLCA_TS	HNSC_CS	HNSC_OS	HNSC_TS	LUAD_CS	LUAD_OS	LUAD_TS	COAD_CS	COAD_OS	COAD_TS	BRCA_CS	BRCA_OS	BRCA_TS	KIRC_CS	KIRC_OS	KIRC_TS	MAX_ONC	MAX_TSG	MAX_ONC_TSG
NFATC1	0	1	1	-1	1	2	0	0	0	-1	0	1	0	0	0	0	1	1	-1	1	2	0	2	2	-2	0	2	0	1	1	0	1	1	2	2	2
NFATC2	0	1	1	-1	0	1	0	0	0	1	1	0	2	2	0	-1	0	1	0	1	1	0	1	1	2	2	0	-1	1	2	1	2	1	2	2	2
NFATC3	-1	0	1	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	1	2	0	0	0	1	2	2
TNFAIP8L3	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	1	1	-1	0	1	0	1	1	0	0	0	1	1	1
TNFAIP8L2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	1	1	0	1	1	1
TNFAIP8L1	-1	0	1	1	1	0	0	0	0	-1	0	1	0	1	1	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	1	1	0	1	1	1
TAS2R20	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	1	1	0	-1	0	1	0	1	1	0	1	1	1	1	1
CSDAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
FLJ23834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP2B1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1
GFER	0	1	1	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	-1	0	1	1	1	0	0	0	0	1	1	1
NANOGP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
CYP26B1	0	1	1	-1	1	2	0	0	0	1	1	0	-1	0	1	0	1	1	0	1	1	0	1	1	-2	0	2	0	1	1	0	1	1	1	2	2
PPP1R14D	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	1	1	0	1	1	1
PPP1R14B	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
PPP1R14C	-1	0	1	-1	0	1	0	0	0	-1	1	2	-2	0	2	1	1	0	0	0	0	-2	1	3	-1	1	2	1	2	1	1	1	0	2	3	3
PPP1R14A	1	1	0	0	1	1	0	0	0	1	2	1	0	1	1	0	0	0	-1	0	1	0	1	1	0	1	1	-1	0	1	-1	0	1	2	1	2
SSC5D	0	1	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1
KIAA1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	2	0	0	0	0	0	0	0	2	2	0	0	0	2	2	2
KIAA1822	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
RAB7L1	1	2	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	2	1	2
ASFMR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	1
PCDH12	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	1	1	0	0	0	-1	0	1	0	0	0	-1	0	1	1	1	1
PCDH10	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	1	1	0	0	0	-1	0	1	0	0	0	1	1	1
PCDH17	-1	0	1	0	0	0	0	0	0	-1	0	1	-2	0	2	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	2	2
ALKBH8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1
PCDH15	-1	0	1	1	1	0	0	0	0	0	1	1	-2	0	2	0	1	1	0	1	1	-1	0	1	1	1	0	1	1	0	-1	0	1	1	2	2
VPS53	-1	1	2	0	1	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	1	1	-1	1	2	-1	0	1	-1	1	2	0	0	0	1	2	2
VPS52	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1
PCDH18	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
PCDH19	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	1	1
ALKBH2	-1	0	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	2	2	0	0	0	2	2	2
ALKBH3	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	-1	1	2	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	2	2
ALKBH1	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	1	1	1
MIR29C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR29A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PVR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1
KISS1	1	1	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	2	2	0	0	0	0	2	1	2
TMED7-TICAM2	0	0	0	-1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	2	3	1	3	2	3
ENSG00000251287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THAP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	1	1
COL17A1	0	1	1	0	1	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	1	1	-1	0	1	0	0	0	0	1	1	1	1	1
LIME1	0	0	0	1	1	0	0	0	0	2	2	0	0	1	1	1	1	0	-1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	2	1	2
MIR2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM219B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM219A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMCHL2	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	2	-1	0	1	0	0	0	1	1	0	-1	0	1	1	2	2
PMCHL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1
LOC149086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM10A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHH	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1
CDK20	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-2	0	2	0	0	0	-1	0	1	1	1	0	-1	0	1	1	1	0	1	2	2
ALPPL2	2	2	0	0	0	0	0	0	0	1	1	0	-1	0	1	-1	0	1	0	0	0	1	2	1	-2	0	2	-2	1	3	-2	0	2	2	3	3
NRIP1	-1	0	1	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	-2	0	2	1	1	0	0	0	0	1	2	2
NRIP2	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	1	1	1
NRIP3	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	1	1	0	-1	0	1	0	0	0	1	1	1
VTI1A	0	0	0	-1	0	1	0	0	0	1	1	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	-1	0	1	1	1	1
VTI1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
VCAM1	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	1	1	1
SNAR-F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1
SNAR-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1
SNAR-D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKN2AIP	0	0	0	-1	0	1	-1	0	1	-1	0	1	1	1	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
SNAR-H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHSY3	-1	0	1	-2	0	2	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	2	2
CHSY1	0	1	1	0	0	0	-1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
LOC399744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCIAD2	0	0	0	0	1	1	-1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
OCIAD1	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
TRIM17	0	1	1	-1	0	1	0	0	0	1	2	1	0	1	1	1	1	0	-1	0	1	0	1	1	-1	1	2	-1	1	2	-1	1	2	2	2	2
MIR516B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR516B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIG	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000227755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA1009	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	1	1	1
SH3GLB1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	-1	0	1	0	1	1	0	0	0	1	1	1
SH3GLB2	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
FAM13AOS	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
CHERP	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	1	1	1
TCL6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	-1	1	2	-1	0	1	1	2	2
LOC729234	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	1
LOC400120	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
FLJ41562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI3L2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	1
HELT	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
HELQ	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
CHI3L1	-1	0	1	-1	0	1	0	0	0	1	1	0	0	1	1	-1	0	1	0	1	1	0	1	1	2	2	0	-1	0	1	0	1	1	2	1	2
CLSPN	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
TRIM78P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	-1	1	2	1	2	2
HELZ	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0	2	1	2
DFNB31	-1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	2	2
TEX19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1
MYADM	0	0	0	0	1	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	1	1	-1	0	1	-1	0	1	0	0	0	1	1	1
RBAK	0	0	0	1	1	0	1	1	0	-1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1
MAP1D	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1
SMG1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEKT1	-2	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	-2	0	2	0	0	0	1	2	2
TEKT3	0	2	2	0	0	0	0	0	0	-1	1	2	1	1	0	-1	0	1	-1	0	1	-1	1	2	-2	0	2	-2	1	3	1	1	0	2	3	3
TEKT2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1
TEKT5	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	-1	0	1	1	1	0	-1	1	2	1	2	2
TEKT4	0	1	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	-1	0	1	1	1	1
LOC646938	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000259132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOS	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	-2	0	2	1	1	0	-2	0	2	1	2	2
ENSG00000258665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0754	-1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	-1	0	1	0	0	0	0	1	1	1	2	1	2	1	2
KIAA0753	-1	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	1	1
SAFB2	0	1	1	0	1	1	0	0	0	0	1	1	2	2	0	-1	1	2	0	0	0	-1	1	2	0	1	1	-1	1	2	1	2	1	2	2	2
SGK223	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1
SEC14L3	1	1	0	1	1	0	0	0	0	0	1	1	-1	0	1	0	0	0	1	1	0	0	0	0	-1	0	1	-1	1	2	0	1	1	1	2	2
SEC14L2	-1	0	1	1	1	0	0	0	0	-1	0	1	-1	1	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	2	2
SEC14L1	0	1	1	2	2	0	0	0	0	-1	0	1	-1	0	1	2	2	0	-1	0	1	-1	0	1	0	1	1	1	2	1	1	1	0	2	1	2
SEC14L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEC14L5	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	1	1	0	1	1	1	1	1
SEC14L4	0	1	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	-1	0	1	-1	0	1	0	0	0	0	0	0	-2	0	2	0	1	1	1	2	2
UPF1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	-1	1	2	0	1	1	0	1	1	0	0	0	1	2	2
UPF2	0	0	0	0	0	0	0	0	0	1	1	0	-2	0	2	2	2	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	2	2	2
SNED1	0	1	1	0	1	1	0	0	0	0	0	0	-1	0	1	0	1	1	0	1	1	0	1	1	-1	0	1	0	1	1	0	1	1	1	1	1
IL1A	1	1	0	1	1	0	0	0	0	1	1	0	-1	0	1	0	0	0	0	0	0	0	1	1	2	2	0	-2	0	2	1	1	0	2	2	2
IL1B	-1	0	1	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	-1	0	1	-2	0	2	2	2	0	2	2	2
KRT6B	1	1	0	2	2	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	-1	0	1	2	1	2
KRT6C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	-1	0	1	1	1	1
KRT6A	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	-1	0	1	1	1	1
COMP	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1
COMT	-1	0	1	2	2	0	-1	0	1	0	1	1	0	2	2	0	1	1	0	0	0	1	1	0	1	2	1	-3	0	3	-1	0	1	2	3	3
ENSG00000255737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC47A2	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	-1	0	1	0	1	1	0	0	0	0	0	0	-1	0	1	-1	0	1	1	1	1
ZNF154	-1	0	1	-1	0	1	0	0	0	-1	0	1	0	0	0	-2	0	2	-1	0	1	-1	0	1	0	1	1	-1	0	1	0	1	1	1	2	2
C2orf50	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
DSCR8	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	-1	0	1	-2	0	2	-1	0	1	1	2	2
IL18	-1	0	1	0	0	0	0	0	0	1	1	0	2	2	0	0	1	1	-1	0	1	0	1	1	0	1	1	1	2	1	0	1	1	2	1	2
IL19	1	1	0	-1	0	1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	1	1	0	0	1	1	0	0	0	1	1	1
IL10	1	1	0	1	1	0	0	0	0	1	1	0	2	2	0	0	1	1	0	0	0	1	1	0	-1	0	1	0	0	0	1	1	0	2	1	2
IL11	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	2	1	-1	0	1	-1	0	1	2	1	2
IL13	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	1	1
IL15	-1	0	1	-2	0	2	-1	0	1	-1	1	2	0	1	1	1	1	0	0	0	0	0	0	0	-1	0	1	1	1	0	1	1	0	1	2	2
IL16	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	0	-1	0	1	0	1	1	0	1	1	-1	0	1	-1	0	1	0	0	0	1	1	1
ENSG00000257390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	0	0	0	-1	0	1	-1	0	1	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-2	0	2	-1	0	1	0	0	0	0	2	2
EFHD1	0	1	1	-1	0	1	0	0	0	0	0	0	-1	0	1	-1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1
PINX1	0	0	0	-1	1	2	-1	0	1	-1	0	1	1	1	0	-1	0	1	-1	0	1	-1	1	2	0	1	1	-1	1	2	-1	0	1	1	2	2
AEBP1	-1	0	1	-1	0	1	1	1	0	0	0	0	2	2	0	-1	0	1	0	1	1	1	1	0	-1	0	1	0	0	0	0	1	1	2	1	2
GNAZ	0	0	0	0	0	0	-1	0	1	-1	0	1	-2	0	2	-1	0	1	-1	0	1	0	1	1	-1	0	1	-1	0	1	1	1	0	1	2	2
AEBP2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1
LTA4H	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LOC389072	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
DSCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC374569	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	1	1
ABHD12B	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	1	1	0	0	0	-1	0	1	0	0	0	-1	0	1	1	1	1
ENSG00000230729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC20	0	0	0	-1	0	1	1	1	0	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	2	2	0	-1	0	1	1	2	1	2	1	2
ZDHHC21	0	0	0	-1	0	1	0	0	0	0	0	0	-2	0	2	-1	0	1	0	0	0	0	1	1	-1	0	1	0	0	0	0	0	0	1	2	2
ZDHHC22	-1	0	1	0	0	0	0	0	0	0	0	0	-2	0	2	0	0	0	-1	0	1	-1	0	1	0	0	0	-1	0	1	-1	0	1	0	2	2
ZDHHC23	0	0	0	1	1	0	0	0	0	1	1	0	-1	0	1	1	1	0	1	1	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	1	1
ZDHHC24	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
RCP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BPY2C	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ProSAPiP1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	2	2	0	0	1	1	-1	0	1	2	1	2
ISL1	-1	1	2	1	2	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	-1	1	2	-1	0	1	1	2	1	-1	0	1	2	2	2
ISL2	-1	1	2	0	1	1	0	0	0	0	0	0	2	2	0	-1	1	2	1	1	0	0	1	1	1	1	0	-1	1	2	-1	1	2	2	2	2
